blueWins,blueFirstBlood,KDA,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff
0,1,1.88,0,1,0,519,1006
0,1,1.75,1,0,0,-873,300
1,0,1.33,1,0,0,-1514,-629
1,0,3,1,0,0,-973,-674
0,0,1.36,0,0,0,-1499,-1282
1,1,8.5,1,1,0,4011,2732
1,1,11,1,1,2,4957,3218
0,0,2.25,0,0,0,-615,-347
1,1,1.25,0,0,0,783,-301
0,0,0.75,1,0,0,-3617,-1967
1,1,3,0,0,0,912,-241
0,1,1.11,0,1,0,-2746,-2775
1,1,4.5,0,0,0,1290,1337
1,0,2.17,0,0,0,-71,994
0,0,0.88,0,1,0,-2528,-882
1,1,1.5,0,0,0,901,1182
1,1,3.83,0,0,0,2013,1022
0,0,0.55,1,1,0,-3113,-1771
0,1,1.22,1,0,0,-1467,-1916
0,0,0.75,1,0,0,-3197,-1400
1,0,1,0,0,0,-31,849
0,0,1.29,0,1,0,-802,-842
0,1,2.5,1,0,0,-1642,-2040
0,0,3.5,0,0,0,2989,4519
1,1,4.33,1,0,0,2197,1707
0,0,14,1,0,0,2983,1577
1,0,2,1,1,0,1167,2368
0,0,0.55,0,0,0,-3941,-2386
0,1,2.5,1,0,0,720,-183
1,1,5.33,0,0,0,4098,1004
1,1,5.5,1,0,0,2430,2023
0,1,2,1,0,0,206,-364
0,1,1.75,0,0,0,-1003,-1571
0,0,5.67,1,1,0,600,-81
1,0,1.2,0,0,0,-1596,-1318
1,1,4,0,0,0,2035,1188
0,1,2.71,0,1,0,1273,622
1,0,2.25,0,0,0,-1232,-272
1,1,3.4,1,0,0,1726,1423
1,1,3.29,0,0,0,2036,2183
1,1,1.88,1,0,0,-1123,-1665
0,0,1.75,0,0,0,-1325,64
0,1,2.11,1,0,0,-25,1849
0,0,2.5,0,0,0,-1089,-782
1,1,2.5,0,0,0,1745,1180
0,0,1.4,0,0,0,-1838,-1584
1,0,1.33,0,1,0,-1018,-1124
0,0,5,1,0,0,-105,1234
0,1,2.25,1,0,0,-2141,-2439
0,0,0.29,0,0,0,-3573,-2497
1,0,0.86,0,0,0,-2105,-88
0,1,2,0,0,0,25,2
0,0,0.14,1,0,0,-6435,-5116
0,1,1.78,1,0,0,-609,-504
1,1,3.5,0,1,0,1546,61
0,0,0.58,0,0,0,-4929,-3345
1,1,1.83,0,0,0,164,-222
1,0,6.5,0,0,0,1025,1276
1,1,3.4,0,0,0,1474,1001
0,1,0.88,0,0,0,-2454,-3816
1,1,1.8,0,1,0,269,480
1,0,1.88,0,1,0,-524,-904
1,0,1.2,0,0,0,-1364,-87
0,0,0,0,0,0,-2320,-1718
1,1,6,1,0,0,1268,1705
1,1,0.6,1,0,0,-1543,-509
0,0,0.73,1,0,0,-2997,-2029
0,1,3.33,0,0,0,-367,-1771
0,0,1.14,1,0,0,-3309,-2741
0,1,2.5,0,1,0,1188,2851
0,1,4,0,0,0,-1138,-867
1,1,4.2,0,0,1,6790,5348
1,1,6,0,1,0,3723,3777
0,0,2.2,1,0,0,748,-77
1,0,2.29,0,0,0,326,1472
1,1,5,1,1,1,1449,-530
0,1,2.11,1,0,0,-635,-1011
0,1,3.17,0,1,0,1060,488
0,0,1.11,0,1,1,-489,188
0,1,1.8,0,0,0,-2335,-2787
1,1,1.43,1,0,0,-2496,-2174
0,0,1,0,0,0,-2695,-1042
0,1,3,1,1,0,1160,939
1,1,6.33,1,0,1,4982,1971
1,1,4.33,1,0,1,4688,983
1,1,3.4,0,0,0,1774,1305
1,1,5.33,1,0,0,2768,2761
1,1,3.25,1,0,0,-686,-619
0,1,2.4,1,1,0,1418,544
0,0,1.33,1,0,0,-5,-269
0,0,1.4,0,0,0,-4000,-2533
1,0,0.75,0,0,0,-243,799
0,1,1.8,0,0,0,-709,-147
1,0,1,1,1,0,-726,-31
1,0,7.25,1,0,0,3936,2111
1,1,1,1,0,0,-277,208
0,0,1.38,1,0,0,-2769,-820
0,0,5,1,0,0,1513,1585
1,1,0.8,1,1,0,-736,-94
1,1,1.89,0,0,0,1334,656
1,0,6.5,0,0,0,3036,1766
0,1,4.5,0,1,0,1811,-631
1,1,2.67,0,0,0,1451,1985
0,1,2.4,0,1,0,-598,-146
1,1,3.33,1,0,0,1446,1597
0,1,2.78,1,0,1,1618,393
1,0,2.09,1,0,0,93,-1276
0,0,2.8,0,0,0,1183,887
0,0,0.43,0,0,0,-3453,-720
0,0,0.8,0,0,0,-1655,-1323
0,0,0.82,1,0,0,-4462,-2990
0,0,2.5,0,0,0,557,1061
1,1,4.75,0,0,0,2527,3473
0,0,2,0,0,0,-1831,-2604
1,1,3,0,1,0,649,69
0,0,4.2,0,0,0,3091,2498
0,0,0.6,1,0,0,-2707,-1826
0,0,2.2,0,0,0,-512,-844
0,0,1.11,0,0,0,-3874,-2423
1,1,3,1,0,0,-100,219
0,0,1,0,0,0,506,1580
1,1,22,0,0,0,4796,3112
1,0,1.56,1,1,0,-1709,-1585
0,0,0.29,0,0,0,-553,-114
1,0,3.57,1,0,0,3190,2346
0,0,0.5,0,1,0,-1720,-2056
0,1,0.89,0,0,0,-480,353
0,0,1,0,0,0,-1081,-631
1,1,18,1,0,0,5436,3459
1,1,26,1,0,0,5323,2352
0,0,1.88,0,0,0,-214,-356
0,0,0.56,1,0,0,-2705,-1757
1,1,3,0,1,0,1419,82
0,0,0.36,0,0,0,-5431,-4681
0,0,0.45,0,0,0,-4125,-2712
1,1,4.4,1,1,0,3153,3196
0,1,0.75,1,0,0,-3991,-3529
0,0,1.29,0,0,0,-1694,-603
0,0,2.5,0,1,0,989,631
1,0,1.6,1,0,0,-1564,-953
0,0,0.63,0,0,0,-664,615
1,0,0.5,1,0,0,-1377,-180
0,0,2.29,1,0,0,-1089,-2134
1,1,8.5,1,1,1,4234,1695
0,0,1.86,0,1,0,-702,-89
0,1,2.2,0,1,0,-508,-1394
1,1,5.75,0,0,0,2366,1147
1,0,3,1,0,0,248,-219
1,1,4,1,0,0,1426,128
0,0,2,0,0,0,-740,76
0,0,1,1,1,0,-1724,-262
1,1,4.5,1,0,0,3311,2682
0,1,5.33,0,0,0,3401,2392
0,1,1.14,0,0,0,-1293,-625
1,0,4,0,0,0,906,1767
0,0,1.25,0,0,0,-2761,-2375
1,1,4.5,1,1,0,1419,731
0,1,1.25,0,0,0,-1530,-1114
1,0,2.38,0,0,0,216,1250
0,1,3,1,0,0,1521,1915
0,0,0,0,0,0,-5264,-4627
1,1,16,1,0,0,3949,2440
1,1,4.6,1,0,0,2907,1175
1,1,1.17,1,0,0,-706,-873
0,1,1.8,0,0,0,-527,-208
1,0,2,1,0,0,1683,-172
0,1,1,0,0,0,-1005,-251
0,0,1.67,1,0,0,-1122,-302
0,1,1.6,1,0,0,-808,-311
0,1,1.5,0,0,0,-2281,-1594
1,0,2,0,0,0,-1750,-628
1,1,5.5,0,0,0,2974,1421
1,0,3.75,0,0,0,419,462
1,0,5.33,1,1,0,2101,1596
0,0,1.71,1,0,0,-776,166
1,0,2,0,0,0,-957,-2267
1,1,16,1,1,0,4311,3239
0,0,1.4,1,0,0,-1207,-1748
1,1,6,1,1,0,4616,2050
1,1,4.33,1,1,0,2404,927
0,0,3.4,1,0,0,600,824
1,1,3.33,0,0,0,1936,1799
1,0,1.15,1,0,0,-4685,-3600
0,0,2.67,1,0,0,315,-61
0,1,2.71,0,1,0,994,-547
1,0,1.75,0,1,0,450,661
1,0,1.38,0,1,0,110,-402
1,0,2,0,0,0,-396,481
0,0,1.75,0,0,0,-805,254
0,1,0.5,0,0,0,-1302,-1959
0,1,4,1,0,0,1763,-239
0,0,0.89,1,0,0,-1993,-2178
0,0,1.83,1,1,0,8,572
1,1,3.38,0,0,0,1240,-349
1,1,1,1,0,0,-1063,-2035
1,1,3.33,1,0,0,22,1773
1,1,3.5,0,0,0,-16,497
0,0,3,1,0,0,-526,496
1,0,1.33,0,0,0,-916,-659
0,0,1.3,1,0,0,-2793,-1055
0,0,1.56,0,0,0,-1561,925
1,0,1,0,0,0,-3707,-1742
0,1,1.3,0,0,0,-2457,-1625
0,0,1.25,0,0,0,-2348,-1246
1,1,15,1,0,0,5275,3662
0,1,0.29,0,0,0,-3413,-3079
1,0,1,0,0,0,-1286,-848
1,0,1.57,0,0,0,-1785,-1581
1,1,8.5,1,0,0,3107,2096
0,0,2,1,0,0,-41,-1008
1,1,3,0,0,0,639,1171
0,0,0.5,0,0,0,-2041,-1090
0,1,2,1,0,0,412,93
0,1,17,0,0,0,2836,448
1,1,2.88,0,0,0,957,469
1,0,2.33,0,0,0,2287,2551
0,1,1.89,0,0,0,-462,-1186
1,0,1.8,1,0,0,1362,1592
1,0,1.67,0,1,0,140,1737
1,1,1.25,1,0,0,633,-295
0,0,1.67,0,0,0,-323,214
1,0,1,0,0,0,-1296,227
1,0,0.86,0,0,0,-3622,-1908
1,0,2.1,0,0,0,-541,546
1,1,2.83,0,0,0,1933,2792
0,0,1.43,0,0,0,-692,-758
0,0,4,0,0,0,766,-662
1,1,4,0,1,0,2334,1835
1,1,1.29,0,0,0,-143,462
0,0,0.27,0,0,0,-5525,-5585
0,0,3.25,0,0,0,-1493,-1179
1,1,5.33,1,0,0,2534,2539
0,0,0.73,0,0,0,-5900,-4872
0,1,2.17,1,1,0,851,327
1,0,1.67,1,1,0,198,726
1,0,1.78,0,0,0,380,-674
1,1,3.75,1,1,0,2018,2261
1,0,24,0,1,1,6942,6381
0,1,2.86,1,0,0,-754,-729
0,1,1.2,0,0,0,-1400,-1716
0,0,2.5,1,0,0,1606,1036
0,0,2.2,1,0,0,-2130,-2032
0,1,2.7,1,0,0,987,642
1,0,1.5,0,0,0,1344,1195
1,0,2.4,1,0,0,568,1096
0,0,4.4,0,1,0,2621,2001
0,0,1.38,0,0,0,-403,-575
1,1,6.75,1,0,0,3593,727
1,1,4.67,1,0,1,3400,2400
0,0,2.8,1,0,1,1019,37
1,0,1.83,0,0,0,1496,1352
0,0,1.11,0,0,0,-3921,-3284
1,1,3.33,0,0,0,675,377
0,1,1.56,0,0,0,-702,-2110
1,1,1.8,0,0,0,-1286,-1695
0,0,2.5,0,0,0,-174,-503
1,1,4,0,0,0,2301,603
0,1,2.33,0,0,0,2504,2361
1,0,2,0,0,0,-1341,445
0,0,0.89,1,0,0,-2174,-325
0,1,2.4,1,0,0,1804,820
0,1,3.25,0,0,0,68,-369
1,1,3.83,0,0,0,1775,-5
0,0,3.4,0,0,0,424,1050
0,0,0.82,0,1,0,-2585,204
1,0,2.5,1,0,0,1610,2488
0,0,3.33,0,1,0,904,195
1,1,0.89,0,1,0,-855,227
1,0,4.67,0,0,0,1991,1977
0,0,1.5,0,0,0,-2893,-2027
0,0,1.13,0,0,0,-2274,-2172
1,0,1.63,1,0,0,-154,-612
0,0,1,0,0,0,-1630,-130
0,0,0.33,0,0,0,-6878,-4956
1,1,2.14,1,0,0,1177,763
1,0,2,0,0,0,919,1527
1,1,2.5,0,0,0,2077,1804
0,0,0.17,0,0,0,-2973,-1940
0,1,1.25,0,1,0,-3228,-2075
1,1,2.5,1,0,0,-999,-1466
0,0,0.15,0,0,0,-6395,-4800
1,1,7.25,0,0,0,5853,3870
0,0,0.45,0,0,0,-5141,-4745
1,1,6,0,0,0,2318,1656
1,1,3.6,0,0,0,3595,2595
0,0,0.4,0,0,0,-6604,-2014
0,0,1.5,0,0,0,-530,-123
1,1,1,0,0,0,-796,-594
1,1,4.83,1,1,1,3439,913
0,1,8,1,0,0,1423,1022
0,1,0.63,1,0,0,-3952,-2015
1,1,2,1,1,0,-884,-471
0,1,10,0,1,0,2655,1326
0,0,0.71,1,0,0,-2031,-1121
1,1,7,0,1,0,2893,3588
1,1,1.25,0,0,0,-976,-1408
1,1,3.57,0,0,0,2182,1012
0,0,1.6,0,0,0,-1968,-2932
1,0,1.44,0,0,0,-1806,123
0,0,1.13,0,0,0,-5941,-4097
1,0,1,0,0,0,-2105,-1815
1,0,2.6,0,0,0,993,593
1,1,1.38,0,0,0,-809,10
0,1,1.09,0,0,0,-1903,-1398
0,0,0.8,0,0,0,-2325,-2078
1,1,2.5,1,1,0,-100,-1205
0,0,0.55,1,0,0,-4396,-2703
0,0,1.13,0,0,0,-3525,-3278
0,0,0.5,0,0,0,-3728,-3076
0,1,2.63,0,0,0,1256,301
1,1,5.75,1,0,0,3082,3200
0,0,2,0,0,0,197,1241
0,0,1.4,0,1,0,482,914
0,0,2.6,0,0,0,1019,327
1,1,2,1,1,0,817,266
1,1,2.5,1,1,0,499,2441
1,1,2.33,0,0,0,-923,-1234
1,0,1.38,1,0,0,-531,241
0,0,2.67,0,0,0,1033,372
1,0,2,0,0,0,-2336,-1468
1,1,1.75,0,1,0,-1253,-1627
1,0,3.25,1,0,0,2851,1313
1,1,9.33,1,0,0,5349,4131
0,0,1.8,0,0,0,-1670,-540
0,0,2.13,0,0,0,225,787
1,1,3.8,1,0,0,459,-1147
1,1,1.33,0,0,0,-2127,-1619
1,1,2.4,0,0,0,575,706
0,1,2.2,0,0,0,-329,-230
1,0,1.33,1,0,0,-2375,-293
1,0,0.9,0,0,0,-2623,-2312
1,1,2.63,0,0,0,217,434
0,0,0.77,0,0,0,-4160,-6073
0,0,1.2,1,0,1,-498,-1785
0,0,0.22,0,0,0,-4500,-2980
0,1,4.25,0,0,0,-43,-1154
1,1,1.67,1,1,0,-643,-1199
1,1,2.2,0,0,0,1206,968
0,1,0.83,1,1,0,-3529,-1509
0,0,1,0,0,0,-1123,-976
0,1,2.86,1,0,0,1096,120
0,0,1.54,0,0,0,-5219,-3480
0,0,0.73,1,0,0,-3527,-1901
0,1,4.33,0,0,0,1936,1447
0,0,1.43,0,0,0,-1729,-1258
1,1,1.5,0,0,0,-797,-843
0,0,1.4,0,0,0,-764,-1142
0,1,1.33,0,0,0,-2484,-3235
0,0,0.25,0,1,0,-2269,-1078
0,0,1.14,0,0,0,-1753,-3324
0,0,2.14,0,0,0,-1122,-926
0,1,2,0,0,0,428,-558
0,0,1.71,0,0,0,-945,-2334
0,1,2.75,0,0,0,-17,-355
0,1,1,1,1,0,-1286,-995
1,1,1.44,0,0,0,-2614,-1880
1,1,0.67,0,1,1,2231,223
0,1,8,0,1,0,3060,1838
1,1,2.5,0,0,0,311,-50
1,1,11,1,1,0,2850,1646
1,1,3.75,1,0,0,3195,1370
0,1,3,0,0,0,1363,-147
0,0,2.5,0,0,0,1025,-199
0,1,2.71,0,1,1,2544,-21
0,0,0.4,0,0,0,-6373,-5156
1,1,1.8,0,0,0,-2268,-2502
0,1,0.71,0,0,0,-44,-357
0,1,2.71,0,0,0,357,-26
1,0,1.33,0,0,0,236,-37
1,1,11,1,0,0,2973,1440
1,1,11,1,0,0,2977,3051
0,0,2.5,0,1,0,-423,-1210
0,1,1.8,0,0,0,-1077,-2560
1,1,2.75,1,0,0,1782,1959
1,1,2.17,0,0,0,941,129
1,0,2.5,1,0,0,-1346,-1607
1,1,1.54,0,0,0,-1430,-2349
0,0,0.88,0,0,0,-1091,-892
0,0,1.43,1,0,0,-2088,-2747
0,1,1,0,0,0,-1045,169
1,0,2,0,0,0,213,-583
1,1,13,0,1,0,4484,2878
1,1,2.14,0,0,0,-1543,-523
0,0,0.8,0,0,0,-2599,-818
1,1,1.6,0,0,0,-338,-9
1,0,1.33,1,0,0,-2047,-2330
1,0,4.2,0,0,0,1192,449
1,0,3.33,0,0,0,1167,489
0,0,3.5,0,0,0,1579,1223
1,1,8,1,0,0,5271,3997
1,0,0.14,0,0,0,-1607,-1043
1,0,3,0,0,0,280,-1018
0,0,0.88,0,0,0,-2811,-2702
0,0,1.25,0,0,0,-1025,-1767
1,0,3.5,1,1,0,409,1681
0,1,3,1,0,0,-417,-1234
1,1,4.4,0,0,1,4534,1707
0,0,1.25,0,0,0,-1437,-1656
1,1,1,1,0,0,-3011,-1199
1,0,2.14,0,0,0,653,430
0,0,1.5,0,0,0,1134,1160
1,1,2.57,0,0,0,1024,750
0,0,1.57,0,0,0,-1708,-677
1,0,1.83,0,0,0,442,541
1,0,1,0,0,0,-1550,-1018
1,1,31,0,0,0,4611,3311
0,1,1.56,0,0,0,-2865,-3840
0,0,1.14,0,0,0,-1563,-1232
0,1,0.42,0,0,0,-4394,-3817
1,0,4,0,0,0,1417,1116
0,0,1.25,0,0,0,-485,-353
0,1,4,0,1,0,2234,1606
1,1,5,1,0,0,1896,1069
0,0,2.17,1,1,0,199,403
1,1,2.5,1,0,0,-1705,-1679
0,1,0.6,0,1,1,-675,-1212
1,0,5,1,0,0,1160,1541
1,1,2.22,0,0,0,1287,-749
0,1,2,0,0,0,-2063,-1448
1,0,4.75,0,0,0,2559,2593
1,0,2.5,0,0,0,2346,1424
0,0,2,1,0,0,-1151,-1924
1,0,1.11,0,0,0,-1729,118
0,1,3.33,1,0,0,-1441,-2022
1,1,2,1,0,0,763,1243
1,1,6.25,1,0,0,1209,574
0,0,3.33,0,0,0,1706,1154
1,1,5,0,0,0,2097,1569
1,1,5.67,1,0,0,2201,1421
0,1,1.67,0,0,0,-2425,-1827
0,1,3.17,0,0,0,2376,1325
1,1,1.67,0,0,0,679,1400
0,0,1.08,1,0,0,-4864,-3336
0,0,0.5,0,0,0,-3116,-1349
1,0,1.33,0,0,0,-542,-254
1,1,3,1,1,0,1634,546
0,0,1.5,0,0,0,-672,-1420
0,0,2.5,0,0,0,622,319
1,1,2.33,0,1,0,1571,560
1,1,4.6,0,1,0,3211,3640
1,1,1.2,1,0,0,-3134,-2772
0,0,2.4,0,0,0,-1951,-872
1,1,4.5,0,0,0,3517,2356
0,0,2.5,0,0,0,80,-599
0,0,0.67,0,0,0,-1380,-581
1,0,1.75,0,0,0,-1115,178
0,1,8.5,0,0,0,3187,880
1,1,5.8,0,0,1,6423,3767
0,0,0,0,0,0,-2313,-1210
0,1,3,0,1,0,1346,919
1,0,1.17,1,0,0,-2402,-1757
0,0,1,0,0,0,-1293,-260
1,0,3.5,0,0,0,2089,1675
0,0,4.25,1,0,0,2290,1865
1,1,1.43,1,1,0,-1397,-1549
0,0,2,1,0,0,-360,-61
1,1,11,1,0,0,5465,3492
0,0,4.5,0,1,0,1032,1098
0,1,3.8,0,0,0,1887,1295
1,1,8.5,0,1,0,3640,2348
1,0,3.14,0,0,0,1452,689
1,1,2.83,0,0,0,1806,4
1,0,3.2,0,0,0,66,-57
1,1,2,0,0,0,-112,-812
1,1,3,1,0,0,-323,-615
1,1,1.5,0,0,0,-82,745
1,1,4.67,0,0,0,2088,-118
0,1,1.67,0,0,0,-2701,-2275
1,1,2,0,0,1,781,-1744
0,1,2.43,0,0,0,283,608
1,0,2,1,0,0,-360,-708
0,0,0,0,0,0,-4279,-4529
0,0,1.43,1,0,0,120,-1254
0,0,1.13,0,0,0,-1845,-1879
0,1,1,0,0,0,-563,-1422
0,0,1.25,0,0,0,-1112,-942
0,0,1.38,1,0,0,-1906,-1476
0,0,1.11,1,0,0,-2517,-1199
0,0,0.71,0,1,0,-2831,-1651
0,1,2.6,0,1,0,-1063,-632
1,0,3.71,0,0,0,1573,-624
0,0,1.33,0,0,0,-427,-13
0,0,0.8,0,0,0,-2161,-297
1,0,4,0,0,0,479,929
1,1,5,0,0,0,3237,2107
1,0,3.25,1,0,0,230,-105
0,0,0.57,0,0,0,-1217,-539
1,1,3.17,1,0,0,273,87
0,0,0.7,0,0,0,-2552,-2052
0,0,1.86,0,0,0,-4,-139
0,0,1,1,0,0,-2863,-875
1,1,1.5,0,0,0,-85,-632
0,0,0.5,0,0,0,-4490,-3582
1,0,1,0,1,0,-988,470
1,0,0.5,1,1,0,-1481,-1506
1,0,3.25,1,1,0,1109,718
0,0,0.33,0,0,0,-5392,-2904
1,0,1.3,0,0,0,238,840
0,1,6.67,0,0,0,4941,4702
0,0,1.58,0,0,0,24,235
0,0,0.2,1,0,0,-1113,-1381
1,0,2.25,0,0,0,754,13
0,0,0.43,0,0,0,-1942,140
1,1,2,1,1,0,-167,39
1,1,5.5,1,0,0,3537,2976
1,1,6.67,0,1,0,5349,3639
1,1,5,1,1,0,2793,2280
1,1,14,1,0,0,2192,464
0,0,1.69,0,0,0,-286,-494
0,0,0.7,0,0,0,-3540,-3279
1,0,1.6,0,0,0,-568,-345
0,0,1.33,0,0,0,-2975,-2542
0,1,0.92,0,0,0,-3184,-2345
0,0,0.83,0,0,0,-2185,-2480
1,0,2,0,0,0,-387,879
1,1,2.8,0,0,0,1543,828
1,0,1.2,0,0,0,-1908,-1654
1,1,1.5,1,0,0,737,-691
1,1,3.8,0,0,0,1073,-541
0,0,2.6,1,0,0,-413,-1004
1,1,6.5,0,1,0,2569,2378
0,1,0.56,0,0,0,-3996,-2986
1,1,6.17,1,0,0,2574,359
0,1,1.8,0,0,0,-191,-182
1,0,2.43,1,0,0,-536,-864
0,0,1.38,1,0,0,-1429,-683
1,1,5.5,0,1,0,3797,2242
1,1,6,1,0,0,2407,939
1,0,4,0,0,0,2828,1962
1,0,3.6,1,0,0,2334,1246
1,0,5.33,0,0,0,2301,3412
0,1,2.5,0,0,0,853,363
1,0,2.17,0,0,0,-243,418
1,1,9.5,1,0,0,4793,3669
1,1,4.33,1,0,0,3248,2147
1,0,6.25,1,0,0,2907,2700
0,0,0.67,0,0,0,-1454,-616
1,1,1.86,0,0,0,292,-206
0,1,0.64,1,0,0,-2978,-2960
0,0,1.63,1,0,0,-335,-681
0,0,0.38,0,1,0,-2894,-1742
1,0,6,0,0,0,4401,2185
0,1,1.1,0,0,0,-4055,-2248
0,1,4.25,0,0,0,2084,2869
1,1,5.8,0,0,0,2593,3690
0,0,3.2,1,0,0,1372,2320
1,1,4.67,1,0,0,2803,1638
0,0,1.6,0,1,0,-533,944
0,0,2,1,1,0,-963,-64
1,1,4.75,1,1,0,2642,366
0,1,1,0,0,0,-1615,-1585
1,1,3.67,0,0,0,1212,1738
0,0,1.2,1,1,0,-2363,-2144
1,1,1.75,1,0,0,-1918,-1739
1,1,2.67,0,0,0,145,-729
1,1,1,0,0,0,902,860
0,1,1.75,0,0,0,-870,-1120
0,0,1.33,1,0,0,-4550,-3483
1,0,8,0,1,0,4238,3475
0,0,1.4,0,0,0,-1659,-1566
0,0,4.67,0,0,0,1377,2429
1,1,4.17,1,1,1,3663,2748
1,1,3.6,0,1,0,2969,2575
0,0,1,0,0,0,-3682,-4566
1,1,1.89,0,0,0,-1362,-863
0,1,2,0,0,0,108,-88
1,1,7,0,0,0,5344,3506
0,0,1.07,0,0,0,-3908,-2704
1,1,6,1,0,0,2984,1565
1,1,1.25,1,1,0,-250,489
0,0,2.14,0,0,0,1084,658
1,1,3.33,0,0,0,2606,964
0,0,1.4,0,1,1,154,-979
1,1,2.33,1,0,0,960,-812
0,0,0.83,0,0,0,-3194,-2675
1,1,3,0,0,0,-44,-1601
1,1,3,1,1,0,1181,-934
1,1,2.38,1,0,0,-927,-736
0,0,0.29,0,0,0,-3170,-2591
0,0,1.57,0,0,0,-623,1024
1,0,1.83,0,0,0,-1121,4
0,0,0.44,0,0,0,-5292,-4922
1,1,8,1,1,0,1793,929
1,1,8,0,0,0,3389,3465
0,0,0.64,0,0,0,-3532,-2062
1,0,0.86,0,1,1,-981,264
0,1,3.33,0,0,0,616,-87
0,1,3.4,0,1,0,3146,1518
1,1,6,1,1,0,2619,1209
0,0,0.79,1,1,0,-5065,-3552
1,1,1.25,0,0,0,-856,-563
1,1,4.67,1,0,0,739,-270
1,1,6,1,0,0,2447,247
1,0,3.67,0,0,0,561,740
0,0,1.5,1,0,0,-1073,210
0,0,2.5,0,0,0,193,89
1,1,2.29,0,0,0,1204,306
1,1,3.6,1,0,0,948,16
0,1,1.4,0,0,0,-1027,-1434
1,1,4,1,0,0,1843,1402
0,1,0.2,0,0,0,-3517,-1818
0,0,1,0,0,0,-1204,-717
0,0,0,0,0,0,-3927,-3257
0,0,0.43,0,0,0,-2681,-834
0,0,2.83,1,0,0,300,1722
0,0,2.29,0,0,0,4,1213
1,1,2.17,1,0,0,1572,829
1,0,2.67,1,0,0,856,1638
0,0,1,0,1,0,-2296,-1213
0,0,1.27,0,0,0,-1961,-392
0,1,1.38,0,0,0,-1320,-687
1,0,2,1,0,0,-492,-173
1,1,1.22,1,1,0,34,-957
0,1,0.63,0,0,0,-1964,-3710
0,0,1.2,0,0,0,-306,-282
0,0,0.89,0,1,0,-2354,-1337
0,0,3,0,0,0,-1071,-843
0,0,3.33,0,0,0,-1009,-280
1,1,4.75,0,0,0,147,-712
1,1,5,0,0,0,2126,1070
0,1,3,0,0,0,845,-234
0,0,2,0,0,0,-1779,-354
0,0,1.08,1,1,0,-1305,-1101
1,1,2.83,0,1,1,2137,490
1,0,3.25,0,1,0,3673,1956
1,0,4.25,0,0,0,1947,1396
1,1,2.67,0,1,0,895,910
1,1,6.25,1,1,0,3413,396
1,1,1.45,0,0,0,-2298,-730
1,1,7.5,1,0,0,5151,3496
1,1,2.6,1,0,0,-51,373
1,1,5,1,0,0,3075,1798
0,0,6,0,0,0,1945,2614
1,1,4,1,0,0,2644,2337
1,1,3.17,0,0,0,2569,1891
0,1,2,0,0,0,-1434,-1409
0,1,1,0,1,0,92,728
0,1,2.67,1,0,0,1326,351
1,0,2.67,1,0,1,1850,834
1,1,7,1,0,0,3969,3522
0,0,2.5,0,0,0,-266,-1524
1,1,5.25,1,0,0,4139,3424
1,1,22,1,0,0,3278,2617
0,0,1.58,0,0,0,-1817,-354
1,1,2.4,0,0,0,1152,400
1,0,4,0,0,0,2592,1348
0,1,10,0,0,0,4581,3919
1,0,1.89,0,1,0,149,1781
0,1,6,0,0,0,2786,881
1,0,4.75,0,0,0,562,249
1,1,1.88,0,0,0,903,1019
1,0,4.75,1,0,0,3679,2110
0,1,4.5,0,0,1,3899,2300
1,1,4,1,0,0,1281,1111
0,1,2.2,0,0,0,329,-994
1,1,2,0,0,0,1008,-248
0,0,4.5,0,1,0,3192,3351
0,0,0.33,0,1,0,-4348,-4019
1,0,2,1,0,0,-689,-1431
1,1,7.75,1,0,0,2963,141
0,0,1.5,1,0,0,-522,-1014
0,0,3.29,0,0,0,514,2073
0,0,5,0,0,0,4375,3249
0,1,7.25,1,0,0,4289,3990
1,0,1.11,1,0,0,-32,848
0,0,1.9,0,0,0,88,-589
1,1,11,1,0,0,3295,3468
0,0,2.2,0,0,0,-467,-1361
1,0,0.71,0,0,0,-2611,-1375
1,0,1,1,0,0,-1974,-589
1,0,3,0,0,0,-963,-457
0,0,0.33,0,0,0,-5740,-3709
0,0,0.75,0,0,0,-2609,-1786
0,0,2,0,0,0,-1018,-828
1,1,5.5,0,0,0,2477,1105
1,1,3.4,1,0,0,3074,1273
0,0,1.73,1,0,0,552,-193
0,0,2.17,1,0,0,-1530,-922
0,0,0.92,0,0,0,-2187,-2383
0,0,1.23,0,0,0,-4100,-3722
0,0,2.4,0,0,0,389,-279
0,0,1,0,0,0,-1806,-1253
1,1,2.2,0,0,0,704,-422
1,1,4.25,1,1,0,2406,2284
1,1,2.75,0,0,0,42,367
0,0,0.5,0,0,0,-2889,-2106
1,1,12,1,0,0,3131,2377
0,0,1.63,0,0,0,-1271,-364
1,1,40,1,0,0,6783,4718
0,0,0.89,0,0,0,-2932,-2063
0,0,0.13,1,0,0,-7868,-5339
1,1,1.67,1,0,0,271,22
0,0,1.71,0,0,0,-732,750
1,1,3,0,0,0,1863,2270
0,0,1.43,0,0,0,-1190,-66
1,0,3.2,0,0,0,-212,1212
0,0,1.86,0,0,0,134,-396
0,0,1,0,0,0,-3692,-3112
1,1,5.5,0,0,0,3269,2404
1,1,2.33,0,0,0,1308,544
1,0,1.6,0,0,0,1106,470
0,0,2.2,1,0,0,-92,-1170
0,1,3.33,0,0,0,539,818
0,1,1.08,0,1,0,-3195,-953
